seed,frame,n_obs,baseline_rmse,baseline_mag_err,baseline_ang_err_deg,mcg_rmse,mcg_mag_err,mcg_ang_err_deg
0,14053,136,0.34318017418217056,0.33870694041252136,106.11881256103516,0.34307987200276946,0.33875760436058044,105.99345397949219
1,9194,143,0.2183151735582594,0.2262645810842514,22.347787857055664,0.21831600211381516,0.22625800967216492,22.320552825927734
2,14031,136,0.3483203894480434,0.25072455406188965,90.87049865722656,0.3485141539418596,0.25095489621162415,90.72483825683594
