seed,frame,n_obs,ddpm_rmse,ddpm_mag_err,ddpm_ang_err_deg,vcnn_rmse,vcnn_mag_err,vcnn_ang_err_deg,stream_full_rmse,stream_full_mag_err,stream_full_ang_err_deg,divergentunet_rmse,divergentunet_mag_err,divergentunet_ang_err_deg
50,13936,133,0.21386024308568052,0.1829354614019394,67.7728042602539,0.05858860737034678,0.04200499877333641,64.06236267089844,0.0645363269411273,0.03762071207165718,53.089439392089844,0.1494710574252756,0.10159527510404587,88.0814208984375
51,6934,143,0.05274682542082204,0.03642047569155693,41.80846405029297,0.04848371321481535,0.03778216242790222,27.790136337280273,0.06438730073365495,0.039769917726516724,48.20991134643555,0.05898459504494885,0.045500822365283966,46.208778381347656
52,16356,124,0.21988914128298104,0.19450652599334717,39.09977722167969,0.0577122617619394,0.04409047216176987,14.868239402770996,0.13029755066097534,0.09588603675365448,27.756303787231445,0.20926076873189658,0.1841382384300232,31.340837478637695
53,13894,134,0.08063754018558852,0.07226210832595825,41.87551498413086,0.055776918793894306,0.036522384732961655,23.898962020874023,0.08197965009612143,0.041160598397254944,41.90547180175781,0.07445925379658755,0.058972492814064026,34.760223388671875
54,6809,139,0.053521710346801345,0.041579268872737885,32.081275939941406,0.059349178141833867,0.029758276417851448,36.692630767822266,0.082054347810708,0.04001426696777344,67.30693817138672,0.04817689922143319,0.030101409181952477,30.946468353271484
55,16354,132,0.11828117759814924,0.10744248330593109,27.105897903442383,0.04893523598965079,0.0382746122777462,20.0024356842041,0.11584404202018114,0.10676044970750809,21.266189575195312,0.10491162575069572,0.10199768841266632,23.23812484741211
56,6904,145,0.060069924911914215,0.03883391246199608,41.872501373291016,0.04146911455048442,0.03028206340968609,30.995424270629883,0.05543499186713187,0.03126726672053337,43.02216720581055,0.0689444809480473,0.03997637704014778,59.18218231201172
57,2173,148,0.04612655673079445,0.02924978919327259,37.23828125,0.02880557888992124,0.013425602577626705,18.224584579467773,0.051821154379554875,0.033062756061553955,35.33598709106445,0.03885836350684658,0.022475168108940125,26.27840232849121
58,9256,93,0.15010339910113324,0.14391303062438965,54.00495529174805,0.06258520699992924,0.06049082800745964,20.28331184387207,0.09334194228212071,0.06647692620754242,27.018983840942383,0.1407378598119234,0.1489536613225937,46.75592041015625
59,13949,106,0.07408009894115915,0.06113976240158081,37.46610641479492,0.08140929560328634,0.04991971328854561,53.55495071411133,0.11680563508600796,0.04045793041586876,60.23503112792969,0.07015799365471875,0.06833026558160782,31.855010986328125
60,4468,124,0.08868061655457933,0.08161059767007828,54.07004165649414,0.05996635400216474,0.04543517157435417,24.43675994873047,0.05566336805001725,0.04790707677602768,20.032556533813477,0.09069957711381652,0.09218969196081161,42.16726303100586
61,6998,134,0.05886343116085452,0.05500344559550285,23.554973602294922,0.026232388776333555,0.021146340295672417,18.9810848236084,0.05653004544229464,0.03364305943250656,48.143104553222656,0.04565828699908571,0.04238727688789368,20.959468841552734
62,9152,140,0.058889590706273094,0.04394469037652016,22.398395538330078,0.022445341320602302,0.015964172780513763,10.629664421081543,0.07150048161011191,0.04039900004863739,33.55320358276367,0.06511504453178356,0.04970096796751022,25.638154983520508
63,9165,139,0.03747899256378741,0.02626148983836174,33.927467346191406,0.028763184452022434,0.022829163819551468,21.40895652770996,0.05304838340633506,0.04347170144319534,32.889625549316406,0.037767435995526705,0.02596958540380001,27.395252227783203
64,9257,145,0.1130343304601969,0.08894525468349457,43.74765396118164,0.04995412784758673,0.04421566054224968,23.827505111694336,0.10368614251574783,0.06901828944683075,30.12894058227539,0.11255328493479334,0.10785263776779175,41.42650604248047
65,4469,144,0.12483089059063976,0.10780460387468338,34.51837158203125,0.037014934632007834,0.029702486470341682,12.19028091430664,0.06702865838711952,0.0654248371720314,16.863876342773438,0.11274489964545872,0.09768947213888168,29.98693084716797
66,16318,99,0.07339911349018309,0.08145836740732193,27.84130859375,0.04350729670005775,0.04251423850655556,22.34771156311035,0.05854076766574908,0.04957001656293869,29.957901000976562,0.06906951386446719,0.07201703637838364,29.311676025390625
67,13939,139,0.09179691889315145,0.06514456868171692,53.77736282348633,0.0583828822772491,0.04134150221943855,47.3025016784668,0.05584555981043767,0.03995492681860924,33.32527160644531,0.07864280008717893,0.060330960899591446,39.792816162109375
68,9217,138,0.06123629788827995,0.05199188366532326,30.291065216064453,0.044667121774013815,0.022709921002388,23.46761131286621,0.06265203630809908,0.030144942924380302,40.233299255371094,0.05335460670875572,0.04299071058630943,24.307971954345703
69,2153,138,0.10886411759538996,0.1117243841290474,23.76018714904785,0.04300728463374797,0.03806488215923309,13.409011840820312,0.05380632416825942,0.04835015907883644,22.749614715576172,0.11776460694480552,0.12205556780099869,37.20380783081055
70,11598,135,0.06144179129265532,0.030408155173063278,70.08348083496094,0.025852397507889986,0.01732308231294155,29.466445922851562,0.031584647950865914,0.017116166651248932,34.99208450317383,0.046028604641827786,0.02050209417939186,55.64921188354492
71,16335,124,0.12483574022214042,0.1015458032488823,45.973876953125,0.07209831611726847,0.05465035140514374,40.85573959350586,0.10677657345895106,0.07143545895814896,46.716209411621094,0.11362815288998546,0.09603357315063477,45.856903076171875
72,16336,141,0.0887381959764153,0.06788308173418045,33.31251907348633,0.04859350090796104,0.03553706407546997,29.7268123626709,0.11320806175393343,0.08352155238389969,44.94047927856445,0.07441324305710091,0.05532790347933769,34.96387481689453
73,13999,138,0.09063170487706367,0.03397754952311516,62.938411712646484,0.04068709382568766,0.023411592468619347,30.677385330200195,0.04183632627142472,0.027301263064146042,29.727649688720703,0.0970526446661161,0.04572053626179695,73.28233337402344
74,4509,121,0.14931140837636098,0.13359802961349487,46.589481353759766,0.05818966969162433,0.061807893216609955,7.704380989074707,0.09099003216636622,0.0632445365190506,23.728370666503906,0.1687872753869775,0.16260159015655518,53.12971496582031
75,11627,127,0.07385674409984569,0.06788872927427292,25.87556266784668,0.032495318905127864,0.03251885995268822,8.367452621459961,0.04586938063092817,0.0338670052587986,23.876047134399414,0.0759445353650203,0.06721532344818115,20.031475067138672
76,9350,130,0.04393549363055131,0.023876873776316643,33.84184646606445,0.042824668423393074,0.02750803902745247,34.09101867675781,0.04419103541408858,0.02554793283343315,36.62674331665039,0.03666632842318227,0.022634020075201988,29.38294792175293
77,2164,125,0.10356458483615527,0.05765153467655182,38.988739013671875,0.04141936620409997,0.038360144942998886,9.244860649108887,0.07061022080612145,0.05682355538010597,21.802631378173828,0.10759262893425338,0.0678858757019043,38.90019226074219
78,13855,149,0.09945228778854591,0.07733619958162308,60.46547317504883,0.07184794017501604,0.0668996050953865,22.276378631591797,0.06367233284038616,0.05178901553153992,35.53810501098633,0.09811531837109297,0.07183215022087097,53.76321792602539
79,2243,109,0.12650472229642817,0.06268918514251709,121.56222534179688,0.05892160920927908,0.037697918713092804,33.621883392333984,0.07273081392589455,0.06397243589162827,42.05278015136719,0.12485895290394927,0.06991922855377197,126.3576431274414
80,16260,131,0.1419603339280659,0.1239280104637146,33.31508255004883,0.05573863265909631,0.037469033151865005,32.61913299560547,0.07166170845239796,0.051456667482852936,34.853248596191406,0.11878538566876966,0.08265960216522217,35.271793365478516
81,2160,136,0.10146780183007853,0.09543288499116898,87.42507934570312,0.03644469597539629,0.029277771711349487,13.652758598327637,0.06214409388678361,0.050565820187330246,35.659542083740234,0.09789396651554959,0.10976395010948181,68.56099700927734
82,13828,142,0.10320956952210318,0.07871346920728683,38.357357025146484,0.08968301903741933,0.07882905006408691,26.953685760498047,0.07543142579585342,0.055992454290390015,27.77231788635254,0.11119954437064479,0.07946345210075378,39.01587677001953
83,13877,133,0.15507494436881017,0.0885947123169899,49.56888961791992,0.06841507483347768,0.06010430306196213,25.130407333374023,0.08306733388003311,0.061002228409051895,32.922061920166016,0.14799671176287119,0.08300722390413284,47.26860809326172
84,11611,143,0.06645238553568181,0.05971792712807655,33.564720153808594,0.02703282789036337,0.014662991277873516,27.245567321777344,0.040969021870095344,0.021727504208683968,38.00468826293945,0.04975026946321687,0.03479455038905144,32.29305648803711
85,11708,117,0.052351361683686086,0.03647337853908539,34.62084197998047,0.04158226869171643,0.025137100368738174,31.58721160888672,0.046058284155768264,0.027397895231842995,32.42485427856445,0.04291196884993869,0.03293192759156227,27.709009170532227
86,16345,139,0.16300668890320655,0.14001420140266418,34.81813049316406,0.05284640658211902,0.04361267387866974,17.806875228881836,0.1052822341191702,0.07929234951734543,23.010129928588867,0.12925034334307933,0.11215291917324066,24.94228172302246
87,11546,128,0.05023318256897051,0.03845363110303879,82.19300079345703,0.04237368283633767,0.03103896789252758,50.00910949707031,0.04050571009964826,0.024294309318065643,43.38021469116211,0.04263296438298554,0.03787943348288536,48.19594192504883
88,9241,139,0.08804792961141433,0.056983716785907745,65.41803741455078,0.047712382696815214,0.03638642281293869,25.875761032104492,0.06387278647504448,0.04771074652671814,27.52802848815918,0.07754905632478686,0.06063169240951538,38.43939971923828
89,16178,140,0.04140724705377828,0.0336836576461792,38.586830139160156,0.03347878954312782,0.018959198147058487,43.59758758544922,0.039096153958474766,0.020082492381334305,44.968353271484375,0.026523669511920308,0.018535198643803596,21.67418670654297
90,11613,138,0.05917603777063447,0.030618296936154366,85.82376098632812,0.03796477289105487,0.026633618399500847,54.30895233154297,0.03922030854526298,0.02203032560646534,63.53293228149414,0.055184185992576,0.021556338295340538,106.07694244384766
91,13858,135,0.11591597871675073,0.07059925049543381,76.21490478515625,0.10183340056061256,0.0681217610836029,53.47859573364258,0.09519000972059044,0.061120882630348206,45.95941162109375,0.11045904633786569,0.07312966138124466,74.37728118896484
92,9154,142,0.0824092457435126,0.07591201364994049,24.502376556396484,0.022187515090973966,0.017516903579235077,7.212222576141357,0.06995765333892953,0.057541243731975555,22.59190559387207,0.08755888513258907,0.0680590346455574,38.231201171875
93,16341,139,0.07462616937402242,0.06166541203856468,41.770240783691406,0.0694989735536555,0.044901568442583084,46.01664352416992,0.10070292972904238,0.07541496306657791,52.189151763916016,0.07821633978095731,0.06678332388401031,42.36423873901367
94,2138,130,0.1468526660098042,0.10753460228443146,50.99013137817383,0.062428558754193245,0.06125198304653168,11.5250244140625,0.08746658833322311,0.07854320108890533,23.002918243408203,0.1492545051822712,0.1082163155078888,51.65217208862305
95,9155,147,0.09422118964589367,0.09067465364933014,24.565248489379883,0.021935113782360856,0.017814235761761665,7.655412673950195,0.06801947575098939,0.04161426052451134,23.129127502441406,0.0971061027836262,0.06184235215187073,48.29935073852539
96,14013,134,0.05096415377397406,0.023501737043261528,88.46907806396484,0.03511618532901312,0.024921627715229988,46.70972442626953,0.05190322581440882,0.024119868874549866,63.26806640625,0.05115942494496376,0.02190033532679081,87.27562713623047
97,2295,138,0.06410135319407242,0.04601430147886276,69.10562896728516,0.039042635556634474,0.028137389570474625,20.4267635345459,0.04408827217199938,0.03690258041024208,34.440704345703125,0.06023208046787133,0.05991797521710396,59.588741302490234
98,6850,127,0.08350547200966807,0.04579072818160057,68.2119140625,0.1448217126631459,0.039297204464673996,107.56520080566406,0.07745823663887243,0.04976195469498634,55.01645278930664,0.08078755294184556,0.060678694397211075,62.967735290527344
99,16345,107,0.15949273489449411,0.14325498044490814,33.85835266113281,0.040124558102105565,0.03558725491166115,13.851253509521484,0.09028518565538422,0.06832289695739746,24.08119010925293,0.12790092559692562,0.10607817769050598,24.9062557220459
